shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-006	251	c_dessau	Dessau	Anhalt	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q487070	Dessau	city in Saxony-Anhalt, Germany; since 2007 district of Dessau-Roßlau				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	252	c_devon	Devon	Cornwall	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67393660	Devon	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	253	c_dijon	Dijon	Burgundy	France	France	France	Francia	Francia	Francia	exact_label	defer	Q7003	Dijon	commune in Côte-d'Or, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	254	c_ditmarschen	Dithmarschen	Holstein	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q7868510	USS Conecuh	1937 Dithmarschen-class supply ship				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	255	c_dobrzynska	Dobrzyń	Kuyavia	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q115267059	Dobrzyń	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	256	c_dokkum	Dokkum	Frisia	Frisia	Frisia	Frisia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q41976	Dokkum	city in Noardeast-Fryslân, Netherlands				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	257	c_dole	Dole	Upper Burgundy	Burgundy	Burgundy	Burgundy	Francia	Francia	Francia	exact_label	defer	Q205586	Dole	commune in Jura, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	258	c_donjikraji	Donji Kraji	Upper Bosnia	Croatia	Croatia	Croatia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	bounded_candidate	Q5296194	Donji Kraji	zemlja of medieval Bosnian state, historical region of Bosnia and Herzegovina				0	rank_semantics_review	Resolve entity/rank semantics before title or parentage promotion.	Has structured inception and dissolution claims; verify rank/entity semantics before fact promotion.
county-scale-006	259	c_dorohoi	Dorohoi	Bukovina	Moldavia	Moldavia	Moldavia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q756587	Dorohoi	city in Botoșani County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	260	c_dorohychyn	Dorohychyn	Volhynia	Galicia-Volhynia	Galicia-Volhynia	Galicia-Volhynia	West-Slavia	West-Slavia	West-Slavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-006	261	c_dorset	Dorset	Wessex	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67479793	Dorset	historic county of England, United Kingdom				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	262	c_dortmund	Dortmund	Lower Lotharingia	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q1295	Dortmund	city in North Rhine-Westphalia, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-006	263	c_doudleby	Doudleby	Bohemia	Bohemia	Bohemia	Bohemia	West-Slavia	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q56414150	Doudleby					0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
