shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-008	351	c_groningen	Groningen	Utrecht	Frisia	Frisia	Frisia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q749	Groningen	capital city of the province of Groningen, the Netherlands				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	352	c_grunberg	Grunberg	Silesia	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	fuzzy_label	defer	Q104720	Zielona Góra	City with powiat rights of Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	353	c_grunningen	Grünningen	Swabia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q108074103	Grunningen	protected area in Norway				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	354	c_gudbrandsdalir	Guðbrandsdalir	Upplönd	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-008	355	c_guelders	Guelders	Gelre	Frisia	Frisia	Frisia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q775	Gelderland	province of the Netherlands				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	356	c_guines	Guînes	Flanders	France	France	France	Francia	Francia	Francia	exact_label	defer	Q325999	Guînes	commune in Pas-de-Calais, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	357	c_guria	Guria	Abkhazia	Georgia	Georgia	Georgia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q19038	Guria	region (mkhare) of Georgia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	358	c_monmouthshire	Gwent	Deheubarth	Wales	Wales	Wales	Britannia	Britannia	Britannia	exact_label	defer	Q1376956	Gwent	preserved county and former local government county in south-east Wales, United Kingdom				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	359	c_gyor	Gyor	Gyor	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q134494	Győr	city in Győr-Moson-Sopron County, Hungary				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	360	c_hadrianeia	Hadrianeia	Thracesia	Nikaea	Nikaea	Nikaea	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q1567556	Hadrianeia	ancient city in Mysia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	361	c_hadrianopolis	Hadrianopolis	Bucellaria	Nikaea	Nikaea	Nikaea	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q43387	Edirne	central district and city in Edirne Province, Turkey				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	362	c_hainaut	Hainaut	Brabant	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3125766	Hainaut	traditional county in Belgium and France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	363	c_halberstadt	Halberstadt	Anhalt	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q7072	Halberstadt	town in Harz District, Saxony-Anhalt, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	364	c_halland	Halland	Skåne	Denmark	Denmark	Denmark	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q103691	Halland County	county (län) in Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	365	c_hallstatt	Hallstatt	Salzburg	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q131633	Hallstatt	municipality in Gmunden District, Upper Austria, Austria				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	366	c_halsingland	Halsingland	Norrland	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q206564	Hälsingland	historical province in Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	367	c_halych	Halych	Halych	Galicia-Volhynia	Galicia-Volhynia	Galicia-Volhynia	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q146450	Halych	city in the Ivano-Frankisk Oblast of Ukraine				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	368	c_hamburg	Hamburg	Ostfalen	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q51974	Hamburger SV	German sports club based in Hamburg, with its largest branch being its football department				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	369	c_hampton	Hampshire	Wessex	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67531563	Hampshire	historic county of England, United Kingdom				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	370	c_hannover	Hannover	Angria	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q1715	Hanover	capital city of the German federated state of Lower Saxony				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	371	c_havelberg	Havelberg	Nordmark	Pomerania	Pomerania	Pomerania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q504040	Havelberg	municipality of Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	372	c_hayk	Hayk	Greater Armenia	Armenia	Armenia	Armenia	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q113579768	Haykuhi Musheghyan	particle physicist at CERN				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	373	c_hedmork	Heiðmörk	Upplönd	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	exact_label	defer	Q1145380	Heiðmörk	conservation area in Reykjavík, Iceland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
